"ColorName","ColorId","ColorHex"
"Mar Sereno","SW9070","#83a2b4"
"Prazer Azul","SW6515","#6a8ea1"
"Beijo Molhado","SW6516","#43718b"
"Velejar","SW6517","#215772"
"Azul Sossegado","SW6519","#ced9dd"
"Azul Singelo","SW6520","#b2c7d3"
"Matiz Azul","SW6521","#8ba7bb"
"Buquê de Hortências","SW9071","#7b99b0"
"Azul Esportivo","SW6522","#6a8aa4"
"Azul Denim","SW6523","#506b84"
"Comandante","SW6524","#25476a"
"Azul Sutil","SW6533","#cbd5db"
"Glacial","SW6534","#bbc7d2"
"Solidão","SW6535","#99a7b8"
"Lavanda Seca","SW9072","#8595aa"
"Azul Penetrante","SW6536","#6c7f9a"
"Luxo Azul","SW6537","#516582"
"Majestoso","SW6538","#3b496d"
"Serenata da Noite","SW6540","#d6d9de"
"Sonhar Acordado","SW6541","#bdc3cd"
"Entardecer Violeta","SW6542","#99a0b2"
"Despertar Noturno","SW9073","#8990a3"
"Azul Místico","SW6543","#757c91"
"Hipnotizante","SW6544","#5d657b"
"Roxo Soberano","SW6545","#3b3c5a"
"Zen","SW6547","#dad6db"
"Aroma de Uva","SW6548","#c5c0c9"
"Violeta Acinzentada","SW6549","#a29baa"
"Uva Delicada","SW9074","#908a9b"
"Roxo Mítico","SW6550","#7e778e"
"Passagem Púrpura","SW6551","#645e77"
"Amora Preta","SW6552","#3e385a"
"Aroma de Lavanda","SW6554","#e0dadf"
"Encantada","SW6555","#d1c6d2"
"Jardim Lilás","SW6556","#b0a3b6"
"Creme de Jabuticaba","SW9075","#9a8ca2"
"Violeta na Janela","SW6557","#7a6b85"
"Sabor de Ameixa","SW6558","#675a75"
"Cacho de Uvas","SW6559","#443757"
"Alegria em Flor","SW6281","#dbcfd4"
"Sonho de Menina","SW6282","#cbb8c0"
"Cardo do Campo","SW6283","#aa8e9a"
"Vestido da Vovó","SW9076","#9b7e8b"
"Ameixa Sofisticada","SW6284","#8b6878"
"Colheita da Uva","SW6285","#7e5a6d"
"Vinho Quente","SW6286","#5f3f54"
"Verde Fru-fru","SW6987","#019d6e"
"Turquesa Elegante","SW6941","#019187"
"Mãe D'Água","SW6942","#019196"
"Petróleo","SW6943","#017680"
"Calipso","SW6950","#01b0bb"
"Azul Dinâmico","SW6958","#0192c6"
"Hiperazul","SW6965","#015f97"
"AZUL INDIGO"," 47","#3e69ae"
"AZUL ILHA BELA","19","#d2f2fd"
"AZUL HORTÊNCIA"," 23","#e1faff"
"AZUL","21","#436c8c"
"AZUL CÉU"," 09","#add5e1"
"AZUL SAFIRA","27","#5382ae"
"AZUL OCEANO"," 25","#2383d7"
"AZUL CELESTE","46","#86b8c3"
"De Tirar o Fôlego","SW6022","#d6c2be"
"Chamego","SW6023","#c9b0ab"
"Dama Antiga","SW6024","#b89d9a"
"Nude Chique","SW9077","#a38887"
"Socialite","SW6025","#907676"
"Final Feliz","SW6026","#76595d"
"Cebola Roxa","SW6027","#5f3d3f"
"Trufa Branca","SW6029","#d7c8c2"
"Artista Elegante","SW6030","#c3b1ac"
"Formosura","SW6031","#b6a09a"
"Polpa de Cacau","SW9078","#A08882"
"Licor de Cacau","SW6032","#8c706a"
"Casco de Barco","SW6033","#7a5f5a"
"Sedução Chocolate","SW6034","#5a3532"
"Bege Discreto","SW6043","#d6c8c0"
"Momento Histórico","SW6044","#c6b3a9"
"Ave de Rapina","SW6045","#b8a196"
"Castanho Aveludado","SW9079","#a2877d"
"Marrom Doce","SW6046","#947569"
"Chocolate Quente","SW6047","#806257"
"Pinhão Cozido","SW6048","#5a382d"
"Concha de Abalone","SW6050","#dbc7bd"
"Praia da Ponta do Mel","SW6051","#cfb4a8"
"Caminhos de Areia","SW6052","#c3a497"
"Castanho Silencioso","SW9080","#a8857a"
"Pavê de Chocolate","SW6053","#9c6e63"
"Arte em Argila","SW6054","#85594f"
"Ganache","SW6055","#5d3831"
"Leite Maltado","SW6057","#decabd"
"Areia Fofa","SW6058","#d1b7a8"
"Intenção Morena","SW6059","#c1a392"
"Meu Caminho","SW9081","#ae8e7e"
"Marrom Marroquino","SW6060","#9d7868"
"Casca de Carvalho","SW6061","#896656"
"Bolo de  Chocolate","SW6062","#694336"
"Reticências","SW6064","#d9cdc3"
"Bege Genuíno","SW6065","#cbb9ab"
"Obstáculo de Areia","SW6066","#bba595"
"Achocolatado","SW9082","#a58c7b"
"Sorvete de Café","SW6067","#967a6a"
"Sorvete de Chocolate","SW6068","#715243"
"Marrom Café","SW6069","#4f3426"
"Vida Simples","SW6085","#d6c7b9"
"Duna de Areia","SW6086","#c5b1a2"
"Moreno Fiel","SW6087","#b59f8f"
"Pedra do Sucesso","SW9083","#9c8373"
"Quebra-nozes","SW6088","#8e725f"
"Chocotino","SW6089","#785b47"
"Creme de Avelã","SW6090","#634533"
"Bege Verdadeiro","SW6078","#d3c8bd"
"Bege Sutil","SW6079","#c2b4a7"
"Totalmente Bege","SW6080","#b5a597"
"Milk-shake","SW9084","#a08e7e"
"Trapiche","SW6081","#907865"
"Frapê de Café","SW6082","#7a6455"
"Atitude Intensa","SW6083","#5f4b3f"
"Toque de Areia","SW9085","#d5c7ba"
"Bege Renovado","SW9086","#c6b5a7"
"Bege Esfumaçado","SW9087","#b9a796"
"Preá da Catinga","SW9088","#a58f7b"
"Lã de Lhama","SW9089","#917864"
"Café Coado","SW9090","#785f4c"
"Descafeinado","SW9091","#604c3d"
"Bege Leve","SW6092","#dac8b8"
"Bege Familiar","SW6093","#cab3a0"
"Areia Rosada","SW6094","#bfa38d"
"Café Gelado","SW9092","#a3846c"
"Tostado","SW6095","#957258"
"Cesto de Juta","SW6096","#815d40"
"Caminhos Cruzados","SW6097","#69482c"
"Bolachas do Mar","SW6099","#d7c5b3"
"Bege Prático","SW6100","#c9b29c"
"Areias do Tempo","SW6101","#bca38b"
"Madeira de Sândalo","SW9093","#a88e76"
"Cogumelo Portobello","SW6102","#947a62"
"Caixa de Chá","SW6103","#7d644d"
"Café-expresso","SW6104","#65503d"
"Morro do Careca","SW9094","#dcc7b3"
"Raiz de Gengibre","SW9095","#d2b79e"
"Bege Intenso","SW9096","#c5a88d"
"Castanho Suave","SW9097","#b59778"
"Bolinho Assado","SW9098","#89674a"
"Sela de Couro","SW9099","#725237"
"Marrom Chocolate","SW9100","#765138"
"Praia Mansa","SW9101","#dcc7ad"
"Quinoa","SW9102","#cfb597"
"Grão de Trigo","SW9103","#c1a485"
"Trama de Vime","SW9104","#b99974"
"Serra da Capivara","SW9105","#a78361"
"Gibão de Couro","SW9106","#946e48"
"Além do Escuro","SW9107","#7b5838"
"Kilim Bege","SW6106","#d7c5ae"
"Deserto Nômade","SW6107","#c7b198"
"Pingado","SW6108","#baa185"
"Café com Creme","SW9108","#a78c71"
"Estrada da Fazenda","SW6109","#9e8163"
"Rouxinol","SW6110","#8a6b4d"
"Casca de Coco","SW6111","#70573f"
"Linho Natural","SW9109","#dfd3c3"
"Costa do Malabar","SW9110","#cfbea9"
"Veludo Bege","SW9111","#c0ad96"
"Violeiros","SW9112","#af987f"
"Casinha de Sapé","SW9113","#a08568"
"Folhas Caídas","SW9114","#8f7659"
"Bota de Peão","SW9115","#695239"
"Bronzeado Suave","SW6141","#dacab2"
"Macadâmia","SW6142","#ccb79b"
"Balaio de Vime","SW6143","#c0a98b"
"Creme de Lentilha","SW9116","#ab9579"
"Bronzeado Atraente","SW6144","#947f65"
"Palha Marrom","SW6145","#867057"
"Licor de Tamarindo","SW6146","#6e543c"
"Fio de Lã","SW6148","#d9cfba"
"Cáqui Suave","SW6149","#c8bba3"
"Cáqui Universal","SW6150","#b8a992"
"Selva Urbana","SW9117","#a4947e"
"Estojo de Couro","SW6151","#8e7f6a"
"Semente de Linhaça","SW6152","#786957"
"Era do Bronze","SW6153","#66543e"
"Pedra Oriental","SW6134","#e0cfb0"
"Licor de Jenipapo","SW6135","#d0ba94"
"Bege Harmônico","SW6136","#c6b08a"
"Tesouro Envelhecido","SW9118","#b9a47e"
"Tapete de Folhas","SW6137","#ac9571"
"Baile de Peão","SW6138","#9a815e"
"Diadema Dourado","SW6139","#7f6743"
"Suavidade Abstrata","SW9119","#ddd0b6"
"Banda de Pífanos","SW9120","#cdbb9c"
"Cesto de Palha","SW9121","#c3b090"
"Clima Semiárido","SW9122","#b19f80"
"Barro Verde","SW9123","#9f8e71"
"Ximango","SW9124","#877459"
"Doce de Figo","SW9125","#665439"
"Arroz Integral","SW6155","#dbd0b9"
"Alpiste","SW6156","#cdbda2"
"Bronze Neutro","SW6157","#c1ae91"
"Sombra da Manhã","SW7544","#ac9d83"
"Incenso de Mirra","SW6158","#998970"
"Chá das Cinco","SW6159","#7e6f59"
"Escultura de Bronze","SW6160","#5d513e"
"Cinza-seda","SW6169","#d1cdbf"
"Plano Ideal","SW6170","#bfb9aa"
"Cinza-cetim","SW6171","#b0ab9c"
"Rapel","SW9126","#9d9887"
"Silêncio na Cidade","SW6172","#8b8372"
"Casulo","SW6173","#726b5b"
"Manjericão Seco","SW7745","#5a5243"
"Mármore Antigo","SW6162","#d1ccb9"
"Permanência","SW6163","#c1bca7"
"Manto do Sábio","SW6164","#b2ac96"
"Soldado Imperial","SW9127","#9e9985"
"Cinza Conectado","SW6165","#898473"
"Clima do Cerrado","SW6166","#6b6757"
"Portão de Jardim","SW6167","#5e5949"
"Experiência Tropical","SW6176","#cecebd"
"Folhas ao Vento","SW6177","#bbbca7"
"Encanto de Jade","SW6178","#acad97"
"Ônix Verde","SW9128","#989a82"
"Alcachofra","SW6179","#7f8266"
"Jardim de Mandacaru","SW6180","#65684c"
"Serra da Canastra","SW6181","#4f523a"
"Banchá","SW6190","#d1d3c7"
"Satisfeito","SW6191","#bdc0b3"
"Planície Costeira","SW6192","#9fa694"
"Dragão Verde","SW9129","#909886"
"Verde Matinê","SW6193","#7a8775"
"Aroma de Manjericão","SW6194","#626e60"
"Musgo de Pedra","SW6195","#465448"
"Dignidade Cinza ","SW6183","#d1d0c6"
"Cinza Austero","SW6184","#bebfb2"
"Rota de Fuga","SW6185","#abac9f"
"Neblina Perene","SW9130","#95978a"
"Tomilho Seco","SW6186","#7b8070"
"Alecrim Selvagem","SW6187","#64695c"
"Sombra do Destino","SW6188","#4e5147"
"Cinza Distante","SW6197","#c9c9c0"
"Silêncio da Imaginação","SW6198","#b6b5ab"
"Cinza Raro","SW6199","#a6a69b"
"Ardósia Antiga","SW9131","#949488"
"Globalização","SW6200","#7f7e72"
"Contagem Regressiva","SW6201","#6d6c62"
"Madeira Petrificada","SW6202","#64645a"
"Sal Marinho","SW6204","#cdd2ca"
"Cinza Confortável","SW6205","#bec3bb"
"Lua de Prata","SW6206","#aeb3a9"
"Brumas de Acácia","SW9132","#969c92"
"Fuga","SW6207","#7a8076"
"Estratégia Militar","SW6208","#5e6259"
"Azeitona Madura","SW6209","#44483d"
"Vidro Embaçado","SW6211","#c2cdc5"
"Plenitude","SW6212","#adbbb2"
"Música Clássica","SW6213","#9baaa2"
"Pedra de Jaspe","SW9133","#8d9e97"
"Quintal da Poesia","SW6214","#7c8e87"
"Rio das Pedras","SW6215","#5e706a"
"Noite na Floresta","SW6216","#343b36"
"Vento do Norte","SW6218","#c2cfcf"
"Chuva da Tarde","SW6219","#abbebf"
"Água Misteriosa","SW6220","#9bafb2"
"Louça Holandesa","SW9134","#8b9fa0"
"Baía dos Golfinhos","SW6221","#7a9192"
"Terra da Garoa","SW6222","#5d7274"
"Águas Passadas","SW6223","#4a5d5f"
"Sonho Azul","SW6225","#bccbce"
"Chuva Fina","SW6226","#a4b7bd"
"Contemplação","SW6227","#96aab0"
"Banheira de Espuma","SW9135","#80969d"
"Refúgio da Calmaria","SW6228","#607d84"
"Vento Levou","SW6229","#47626a"
"Tempestade","SW6230","#244653"
"Cantiga de Ninar","SW9136","#cbd4d4"
"Nevoeiro Azul","SW9137","#b6c3c4"
"Orvalho das Estrelas","SW9138","#a6b2b5"
"Cinza Cortês","SW9139","#90a0a6"
"Céu Tempestuoso","SW9140","#6f848c"
"Literatura de Cordel","SW9141","#536872"
"Meia-noite no Sertão","SW9142","#204652"
"AREIA (FOSCO)","07","#DFCFB6"
"BRANCO GELO (SEMIBRILHO)","18","#E4E6D8"
"AREIA - SEMIBRILHO","17","#E4D4BB"
"VERDE LIMA","87","#e8feb3"
"Caminho do Céu","SW6232","#cdd2d2"
"Samovar de Prata","SW6233","#b8bebe"
"Cinza Abstrato","SW6234","#a9b0b1"
"Cinza Farda","SW9143","#91999c"
"Dia de Neblina","SW6235","#727c7f"
"Selva de Pedra","SW6236","#596368"
"Noite Escura","SW6237","#23383f"
"Névoa da Lua","SW9144","#c9d9e0"
"Vento no Litoral","SW9145","#b7c9d1"
"Tarde de Tempestade","SW9146","#9eb4c0"
"Meu Jeans","SW9147","#8aa3b1"
"Silêncio da Noite","SW9148","#708d9e"
"Morro Azul","SW9149","#4e7287"
"Mar Sem-fim","SW9150","#32586e"
"Confins do Céu","SW6239","#bfc9d0"
"Brisa Refrescante","SW6240","#aabac6"
"Cinza Alasca","SW6241","#98a9b7"
"Frio na Barriga","SW9151","#899caa"
"Azul Intelectual","SW6242","#768b9a"
"Sonho Distante","SW6243","#5d6f7f"
"Azul Divino","SW7602","#3e5063"
"Estrela do Sul","SW6246","#cad0d2"
"Pedra da Estrela","SW6247","#b8c0c3"
"Jubileu","SW6248","#adb5b9"
"Deixa Chover","SW9152","#979fa5"
"Nuvem de Tempestade","SW6249","#7a848d"
"Gravado na Pedra","SW6250","#606b75"
"Bandeirantes","SW6251","#586168"
"Destino","SW6274","#cfc9c8"
"Cinza Fashion","SW6275","#bdb8b8"
"Simpatia da Vovó","SW6276","#aea9aa"
"Orquídea ao Luar","SW9153","#949194"
"Cinza Especial","SW6277","#7b787d"
"Manta de Inverno","SW6278","#605e63"
"Pérola Negra","SW9154","#4f4d51"
"Malva-silvestre","SW7078","#cfc9c8"
"Ponderação","SW7079","#bcb6b6"
"Caminho Cinza","SW7080","#ada5a5"
"Prosa ao Entardecer","SW9155","#989192"
"Cinza Sensual","SW7081","#837d7f"
"Sombra Deslumbrante","SW7082","#676064"
"Rua Escura","SW7083","#443e40"
"Cinza Único","SW6260","#cbc9c9"
"Cinza Pretencioso","SW6261","#b5b1b5"
"Malva Misteriosa","SW6262","#a6a3a9"
"Mitos e Lendas","SW9156","#8f8a91"
"Ameixa Selecionada","SW6263","#736f78"
"Lembranças do Passado","SW6264","#5d5962"
"Ameixa Exótica","SW6265","#4a4653"
"Delicada Atração","SW6267","#cec9cc"
"Segredo de Amiga","SW6268","#bdb5b9"
"Malva Exótica","SW6269","#afa7ac"
"Orquídea de Outono","SW9157","#9d9093"
"Encontros do Destino","SW6270","#85777b"
"Ameixa Delicada","SW6271","#695c62"
"Encanto Noturno","SW6272","#4e4247"
"Jacarandá-do-campo","SW6015","#d1c5c4"
"Bibelô","SW6016","#c1b2b3"
"Fina Flor","SW6017","#b3a3a5"
"Chão de Estrelas","SW9158","#9d8d8e"
"Verdade Secreta","SW6018","#8b7c7e"
"Ameixa Poética","SW6019","#6f5c5f"
"Bolo de Caneca","SW6020","#4e3132"
"Branco Individual","SW6008","#d4cdca"
"Imaginação","SW6009","#c2b6b6"
"Cinza Ameixa","SW6010","#b1a3a1"
"Marfim Acinzentado","SW9159","#9f9291"
"Chinchila","SW6011","#867875"
"Confiança Interior","SW6012","#6e615f"
"Chocolate Amargo","SW6013","#4d3c3c"
"Angorá","SW6036","#d1c5be"
"Cinza Morsa","SW6037","#bfb1aa"
"Cinza Real","SW6038","#ac9e97"
"Cinza Incerto","SW9160","#9e9089"
"Fogão a Lenha","SW6039","#8c7e78"
"Sabiá-castanho","SW6040","#756761"
"Lontra","SW6041","#56433b"
"Introspecção","SW7661","#d3d5d3"
"Ágata Cinza","SW7662","#c9cccd"
"Monotrilho","SW7663","#b8bcbb"
"Cinza Polido","SW7664","#90979b"
"Avenida Paulista","SW7665","#656d73"
"Telha de Ardósia","SW7624","#606e74"
"Azul Esfumaçado","SW7604","#596e79"
"Branco do Olimpo","SW6253","#d4d8d7"
"Cinza Preguiçoso","SW6254","#bec1c3"
"Névoa da Manhã","SW6255","#a8aeb1"
"Trilho de Trem","SW9161","#959ba0"
"Cinza Sério","SW6256","#7d848b"
"Cidade das Pedras","SW6257","#626970"
"Serpente do Mar","SW7615","#3e4b54"
"Tela Cinza","SW7071","#c6caca"
"Online","SW7072","#b0b5b5"
"Rede Compartilhada","SW7073","#a0a5a7"
"Cinza Exclusivo","SW9162","#939899"
"Software","SW7074","#7f8486"
"Cinza Tecnológico","SW7075","#616669"
"Ciberespaço","SW7076","#44484d"
"Inverno Cinzento","SW7064","#cbccc9"
"Argos","SW7065","#bdbdb7"
"Guarda-chuva","SW7066","#a7a8a2"
"Cinza Elefante","SW9163","#939591"
"Paisagem Urbana","SW7067","#7f817e"
"Cinza Grisalho","SW7068","#636562"
"Pimenta-preta","SW7674","#585858"
"Dia Frio","SW7057","#c8cbc4"
"Cinza Magnético","SW7058","#b2b5af"
"Cinza Concreto","SW7059","#a3a7a0"
"Coruja Cinza","SW9164","#92948d"
"Atitude Cinza","SW7060","#7c7d75"
"Coruja Noturna","SW7061","#63655f"
"Bosque dos Jequitibás","SW7749","#44493d"
"Véu Antigo","SW9165","#d3cec4"
"Névoa Passageira","SW9166","#dcd8d0"
"Nuvem Cinza","SW7658","#b7b7b2"
"Jazida Mineral","SW7652","#abb0ac"
"Cinza Puro","SW7659","#a5a9a8"
"Chá-preto","SW7660","#969a96"
"Chapéu Cinza","SW7622","#666d69"
"Vanguarda","SW7653","#d1d2cb"
"Alto da Serra","SW7654","#cecec6"
"Cinza Neblina","SW7651","#ccccc5"
"Malha Mescla","SW7657","#c5c8c4"
"Bandeja de Prata","SW7649","#c2c0ba"
"Crenças Urbanas","SW7650","#aaa9a4"
"Piso de Concreto","SW7655","#a0a09a"
"Linha do Tempo","SW6001","#cfcac7"
"Cinza Essencial","SW6002","#bcb8b6"
"Cinza Perfeito","SW6003","#ada8a5"
"Concreto Polido","SW9167","#9e9793"
"Casaco de Vison","SW6004","#847b77"
"Pedra da Sorte","SW6005","#6d6562"
"Solar do Barão","SW7505","#665d57"
"Alpaca","SW7022","#ccc5bd"
"Cinza Indispensável","SW7023","#b9b2a9"
"Cinza Funcional","SW7024","#aba39a"
"Orelha de Elefante","SW9168","#988f85"
"Pano de Fundo","SW7025","#867a6f"
"Lobo Selvagem","SW7026","#6f6459"
"Marrom Cortês","SW7027","#564537"
"Cinza Popular","SW6071","#d4ccc3"
"Cinza Versátil","SW6072","#c1b6ab"
"Bem-sucedido","SW6073","#b7ab9f"
"Cipó-de-fogo","SW9169","#a09287"
"Cidade Cinza","SW6074","#8d7f75"
"Sótão Cinza","SW6075","#756861"
"Enxaimel","SW7510","#5b4b44"
"Cinza Agradável","SW7029","#d1cbc1"
"Novamente Cinza","SW7030","#bfb6aa"
"Rede Preguiçosa","SW7031","#ada295"
"Cinza Discreto","SW7504","#9e9284"
"Manguezal","SW7032","#887b6c"
"Lâmpada Marroquina","SW7033","#74685a"
"Bronze Status","SW7034","#5c4d3c"
"Cinza Tranquilo","SW7015","#ccc9c0"
"Cinza Consciente","SW7016","#bcb7ad"
"Cinza Dórico","SW7017","#aca79e"
"Estrutura de Aço","SW9170","#9e9991"
"Rabo de Andorinha","SW7018","#908a83"
"Armadura de Metal","SW7019","#78736e"
"Raposa Negra","SW7020","#4f4842"
"Cinza Internacional","SW7043","#cec6bb"
"Cinza Surpresa","SW7044","#beb5a9"
"Cinza Intelectual","SW7045","#a8a093"
"Feltro de Lã","SW9171","#979083"
"Anônimo","SW7046","#817a6e"
"Toninhas","SW7047","#6b645b"
"Bronze Conectado","SW7048","#54504a"
"Cinza Útil","SW7050","#cfcabd"
"Cinza Analítico","SW7051","#bfb6a7"
"Área Cinzenta","SW7052","#afa696"
"Concreto Artístico","SW9172","#958d7f"
"Poncho Gaúcho","SW7053","#867e70"
"Cipó-cravo","SW7054","#645a4b"
"Bronze Duradouro","SW7055","#554c3e"
"Marfim Grego","SW7541","#d8cfbe"
"Pista de Corrida","SW7638","#c0b9a9"
"Portão Cinza","SW7644","#b2ac9c"
"Bem-estar","SW7639","#aea594"
"Cervo Cinzento","SW7640","#a7a094"
"Pico das Agulhas Negras","SW7746","#a19c8f"
"Montanha Pedra Azul","SW7743","#868578"
"Shitake","SW9173","#c8bcab"
"Creme de Nozes","SW7506","#c4b7a5"
"Leão de Pedra","SW7507","#b3a491"
"Escadaria do Bonfim","SW7633","#ada090"
"Canto da Cotovia","SW7513","#a79582"
"Pedra do Segredo","SW7508","#9c8a79"
"Colina","SW7514","#827466"
"Bege Favorito","SW7036","#d1c7b8"
"Bege Equilibrado","SW7037","#c0b2a2"
"Castanho-claro","SW7038","#b1a290"
"Mariposa","SW9174","#a0907f"
"Canto da Seriema","SW7039","#8a7a6a"
"Marrom Argila","SW7040","#716354"
"Cascata de Chocolate","SW7041","#564536"
"Boneca de Porcelana","SW7517","#dbcebd"
"Bangalô Bege","SW7511","#cdbfb0"
"Luva de Camurça","SW7524","#cabaa8"
"Tenda Bege","SW7512","#c5b6a4"
"Jangada de Bambu","SW7501","#ac9a8a"
"Leite com Avelã","SW7502","#a18d7d"
"Quiosque da Praia","SW7509","#826f5e"
"Chapéu Preto","SW6258","#2f2f30"
"Caviar","SW6990","#313031"
"Feitiço da Noite","SW6991","#323132"
"Tinteiro","SW6992","#31363a"
"Escuro da Noite","SW6993","#323639"
"Corsário Negro","SW6994","#373a3a"
"Minério de Ferro","SW7069","#434341"
"Rocha do Mar","SW2735","#443735"
"Feijoada","SW6006","#403330"
"Uva-passa","SW7630","#392b2d"
"Floresta Profunda","SW9175","#393437"
"Dominó","SW6989","#353337"
"Boemia Noturna","SW6988","#3b373c"
"Cisne-negro","SW6279","#3a373e"
"Vestido Azul","SW9176","#2b4360"
"Paisagem Marinha","SW9177","#234058"
"Mar Bravio","SW9178","#283849"
"Carvão Vegetal","SW2739","#3d4450"
"Cinza Mineral","SW2740","#515763"
"Naval","SW6244","#2f3d4c"
"Levantar Âncora","SW9179","#2b3441"
"CONCRETO"," 10","#A5A293"
"GRAFITE ESCURO","39","#726C6E"
"CINZA","41","#808588"
"ALUMÍNIO","29","#C3C3C5"
"CAMURÇA","34","#c1b18f"
"CONCRETO (SEMIBRILHO)","10","#A29D89"
"PRETO"," 12","#2A2634"
"CINZA CHUMBO","42","#616161"
"Vila Grega","SW7551","#f0ece2"
"Branco Perolado","SW7009","#e8e3d9"
"Renda Marfim","SW7013","#ece5d8"
"Papel de Arroz","SW7042","#e6dfd3"
"Pato Branco","SW7010","#e5dfd2"
"Escolha Natural","SW7011","#e3ded0"
"Ostra","SW7637","#e2ddd0"
"Branco Puro","SW7005","#edece6"
"Alabaster","SW7008","#edeae0"
"Chuva de Arroz","SW7566","#f3eee3"
"Fortaleza da Barra","SW7570","#dfd9cf"
"Belos Sonhos","SW7634","#d3ccc4"
"Gelo Picado","SW7647","#d6d3cc"
"Terra dos Anjos","SW7671","#d0cec8"
"Branco Reflexo Intenso","SW7757","#f7f7f1"
"Bola de Neve","SW7004","#edeae5"
"Chapéu Branco","SW7003","#e7e2da"
"Branco Incrível","SW7028","#e3ded7"
"Darma","SW7014","#e2ded8"
"Primeira Estrela","SW7646","#dad9d4"
"Manhã Gelada","SW7648","#d0cec9"
"Extra Branco","SW7006","#eeefea"
"Branco Reluzente","SW7007","#e9ebe7"
"Iglu","SW6252","#e3e4e1"
"Strass","SW7656","#dee0de"
"Branco Nebuloso","SW7063","#dedfdc"
"Serenata ao Luar","SW6231","#dee1df"
"Branco Virtual","SW7070","#dcdedc"
"Goma de Tapioca","SW6203","#e4e4dd"
"Branco Reservado","SW7056","#e0e0d9"
"Flor de Sal","SW7666","#dcddd8"
"Branco Gelado","SW6196","#ddddd6"
"Chá Branco","SW6182","#e3e2d9"
"Branco Moderno","SW6168","#e2e0d7"
"Nuance","SW7049","#e2e0d6"
"Pluma de Garça","SW6070","#e5e1d8"
"Branco Mármore","SW7626","#e6e1d9"
"Branco Origami","SW7636","#e5e2da"
"Fibra de Bambu","SW7035","#e3ddd3"
"Renda de Bilro","SW7627","#e7e1d7"
"Branco Loft","SW7631","#dfdad1"
"Brisa Branca","SW7628","#ded8cf"
"Arcos Brancos","SW7100","#f3eee7"
"Ibis-branco","SW7000","#f2ece6"
"Colar de Pérolas","SW6028","#e5dcd6"
"Branco Simpatia","SW6063","#e6ddd5"
"Branco Dia a Dia","SW6077","#e4dcd4"
"Branco Feminino","SW6035","#e3dbd4"
"Simplesmente Branco","SW7021","#dfd9d2"
"Pluma Branca","SW7103","#f4efe4"
"Pomba Branca","SW6385","#f0eadc"
"Manjar dos Deuses","SW7012","#efe8db"
"Branco Envelhecido","SW9180","#e8decd"
"Campo Neutro","SW7568","#e2daca"
"Amigo Imaginário","SW7531","#dcd1bf"
"Paciência","SW7555","#e2d3bf"
"Papel Sulfite","SW7105","#f7efde"
"Manjar de Coco","SW7106","#f8eedb"
"Branco Ensolarado","SW7557","#f4e9d6"
"Panacota","SW7556","#f4e8d2"
"Clássico","SW7559","#f2e5cf"
"Flor-de-baunilha","SW6371","#f2e3ca"
"Águia Bege","SW7573","#e9d9c0"
"Coluna Romana","SW7562","#f6f0e2"
"Pudim de Tapioca","SW6154","#e8e2d4"
"Branco Repousante","SW7563","#eee8d7"
"Urso-polar","SW7564","#e8dfca"
"Dunas Maranhenses","SW6133","#eadfc9"
"Branco Colonial","SW6119","#e8dcc6"
"Hashi","SW7575","#e0d1b8"
"Concha Marinha","SW8917","#f0ebe0"
"Clara de Ovo","SW6364","#f3e5d2"
"Delícia de Abacaxi","SW6378","#f3e6d4"
"Casablanca","SW7571","#ede1ce"
"Branco Papiro","SW6126","#e9dcc6"
"Capim-dos-pampas","SW7572","#e7d7c2"
"Fibra de Linho","SW7574","#e7d8be"
"Algodão Branco","SW7104","#f7efe3"
"Palácio de Marfim","SW7558","#f3e9d7"
"Biscuit","SW6112","#ebddcb"
"Marfim Rosado","SW6350","#edddca"
"Sonho de Infância","SW6357","#f0e1d0"
"Beleza Delicada","SW7553","#e7d7c6"
"Creme Irlandês","SW7537","#e3d2b8"
"Leite Vaporizado","SW7554","#ece1d1"
"Panda Branco","SW6147","#eae2d4"
"Branco Sutileza","SW6140","#e9decf"
"Branco Diva","SW6105","#e6dccd"
"Feijão-fradinho","SW7516","#e0d6c8"
"Rua da Saudade","SW7552","#e7dbcc"
"Simplesmente Natural","SW7596","#e2d3c4"
"Clara em Neve","SW7001","#eee9e0"
"Farinha Branca","SW7102","#f4efe5"
"Felpudo","SW7002","#efe8dd"
"Rendeiras","SW7101","#ede6db"
"Branco Contemporâneo","SW6084","#e6ddd4"
"Branco Diáfano","SW6091","#e8ded3"
"Branco Renda","SW6098","#e5ddd0"
"Gardênia","SW6665","#f3e2c9"
"Crêpe Suzette","SW6658","#f3e3ca"
"Festa do Champanhe","SW6644","#f2e3ce"
"Sublime Amor","SW6336","#efded1"
"Rubor Primaveril","SW6329","#eeded5"
"Branco Intimista","SW6322","#f0e1d8"
"Gelatina de Lichia","SW6876","#f3d1c8"
"Marfim Renovado","SW6413","#e9e1ca"
"Toque de Marfim","SW6406","#e7dfc5"
"Camomila","SW6399","#e9e0c5"
"Amarelo Calmante","SW6392","#ede0c5"
"Raiar do Sol","SW6700","#f3eac6"
"Campo de Lírios","SW6693","#f3e8c2"
"Amarelo Vital","SW6901","#fad97a"
"Branco Casual","SW6161","#deddd1"
"Creme de Espinafre","SW6434","#e4e8da"
"Pastilha de Menta","SW6441","#e0e7da"
"Sálvia Refrescante","SW6175","#e2e2d1"
